order_id,customer_id,order_date,order_status,payment_method,shipping_cost,total_amount,marketing_channel
1545,2459,2024-12-26,Returned,Za pobraniem,9.99,863.39,Google Ads
1546,928,2026-01-02,Returned,BLIK,12.99,5138.04,Google Ads
1547,4415,2024-12-21,Delivered,Karta,0.0,1122.38,Google Ads
1548,2337,2025-09-09,Delivered,BLIK,0.0,1985.12,Organic
1549,769,2024-11-06,Delivered,Karta,9.99,612.5,Google Ads
1550,3681,2026-06-17,Returned,BLIK,0.0,723.74,Google Ads
1551,1680,2025-04-29,Delivered,Przelew,9.99,1063.46,Meta Ads
1552,4492,2026-06-10,Delivered,Karta,9.99,1209.61,Meta Ads
1553,3845,2026-07-03,Delivered,Karta,9.99,2551.5299999999997,Google Ads
1554,4237,2024-09-10,Delivered,BLIK,12.99,505.27,Meta Ads
1555,2847,05/07/2025,Delivered,Przelew,12.99,2991.1,Referral
1556,4551,2024-09-17,Delivered,BLIK,12.99,489.87,Referral
1557,449,2026-06-26,Delivered,Za pobraniem,12.99,62.86,Meta Ads
1558,2759,2025-09-26,Shipped,PayPo,0.0,754.74,Meta Ads
1559,1902,2024-10-23,Delivered,BLIK,12.99,704.5600000000001,Meta Ads
1560,3178,2024-11-14,Delivered,Karta,12.99,1207.61,Google Ads
1561,1246,2025-05-21,Delivered,Przelew,0.0,275.24,Influencer
1562,5101,2026-06-25,Delivered,PayPo,12.99,146.98000000000002,Meta Ads
1563,3463,2025-12-26,Delivered,BLIK,0.0,66.9,Meta Ads
1564,5113,2026-05-15,Returned,Karta,0.0,980.38,Google Ads
1565,2833,2025-05-07,Delivered,BLIK,0.0,235.05,Organic
1566,3418,2024-10-29,Delivered,Karta,14.99,666.3100000000001,Referral
1567,941,2026-07-01,Delivered,BLIK,0.0,612.5,Google Ads
1568,3469,2024-09-18,Returned,BLIK,0.0,1475.39,Meta Ads
1569,1829,2026-07-08,Delivered,BLIK,14.99,1344.22,Meta Ads
1570,4813,2025-05-29,Delivered,PayPo,14.99,637.49,Meta Ads
1571,1466,2024-09-25,Returned,BLIK,0.0,445.3,Google Ads
1572,1778,2025-12-09,Delivered,BLIK,12.99,2394.06,Meta Ads
1573,4788,2026-08-02,Delivered,PayPo,0.0,1282.12,Newsletter
1574,4162,2026-07-09,Delivered,PayPo,0.0,68.51,Organic
1575,326,2024-12-15,Returned,BLIK,9.99,8992.03,Organic
1576,4412,2024-12-30,Delivered,BLIK,12.99,301.13,Meta Ads
1577,4863,2025-10-09,Delivered,BLIK,0.0,2717.1,Organic
1578,5035,2025-11-09,Delivered,Za pobraniem,12.99,260.54,Meta Ads
1579,4722,2026-01-31,Delivered,BLIK,14.99,381.39,Meta Ads
1580,4512,2024-12-29,Delivered,BLIK,0.0,346.28,Google Ads
1581,126,13/07/2026,Delivered,Karta,9.99,412.55,Meta Ads
1582,1277,2025-11-04,Delivered,BLIK,12.99,232.65,Newsletter
1583,2690,2026-04-06,Delivered,BLIK,9.99,858.83,Meta Ads
1584,4286,2025-10-23,Delivered,PayPo,0.0,367.14,Organic
1585,1070,2025-06-26,Delivered,BLIK,0.0,980.44,Google Ads
1586,937,2026-08-06,Shipped,Za pobraniem,0.0,893.17,Newsletter
1587,1799,2025-10-16,Delivered,BLIK,9.99,67.91,Meta Ads
1588,3839,2026-05-09,Delivered,BLIK,9.99,374.76,Organic
1589,4225,2026-07-24,Delivered,Karta,9.99,2286.12,Organic
1590,2456,2025-12-23,Delivered,PayPo,0.0,1391.66,Meta Ads
1591,2889,2025-10-24,Delivered,Karta,14.99,784.64,Newsletter
1592,412,2024-09-17,Delivered,Karta,12.99,601.39,Google Ads
1593,2352,2024-10-28,Delivered,BLIK,12.99,1331.36,Newsletter
1594,1507,2024-12-06,Delivered,PayPo,9.99,327.01,Meta Ads
1595,2162,2024-12-02,Delivered,BLIK,14.99,797.94,Organic
1596,2865,2025-02-16,Delivered,BLIK,9.99,575.41,Meta Ads
1597,3747,2025-03-08,Delivered,BLIK,12.99,93.64999999999999,Newsletter
1598,3730,2025-04-03,Delivered,BLIK,9.99,552.45,Meta Ads
1599,5049,2025-06-26,Delivered,BLIK,9.99,1053.45,Meta Ads
1600,1377,2024-11-24,Delivered,Karta,14.99,9866.99,Meta Ads
1601,3780,2024-10-10,Delivered,BLIK,0.0,2273.37,Meta Ads
1602,2789,2025-12-31,Delivered,Karta,14.99,832.74,Organic
1603,2083,2025-09-10,Delivered,Karta,0.0,153.47,Newsletter
1604,108,2025-07-13,Delivered,BLIK,0.0,307.1,Meta Ads
1605,1602,23.11.2025,Delivered,Karta,12.99,1819.97,Google Ads
1606,2916,2026-04-22,Cancelled,,14.99,1651.1200000000001,Meta Ads
1607,1582,2025-06-19,Delivered,PayPo,0.0,4224.15,Google Ads
1608,3717,2025-11-22,Returned,BLIK,0.0,2373.96,Google Ads
1609,1057,2026-07-22,Delivered,BLIK,14.99,2666.35,Referral
1610,4643,2026-04-29,Processing,BLIK,0.0,1740.11,Newsletter
1611,2891,2025-06-17,Delivered,Karta,0.0,925.39,Organic
1612,1416,25/11/2025,Processing,Karta,14.99,841.6800000000001,Meta Ads
1613,4601,2024-12-02,Delivered,PayPo,14.99,2743.18,Organic
1614,3739,2025-10-14,Delivered,BLIK,9.99,187.65,Influencer
1615,5036,2026-08-06,Delivered,Przelew,9.99,1642.29,Newsletter
1616,2132,2025-09-01,Cancelled,,0.0,555.62,Organic
1617,664,2026-06-12,Cancelled,PayPo,12.99,464.67,Meta Ads
1618,1949,2025-06-27,Processing,Karta,14.99,3258.7299999999996,Newsletter
1619,364,2026-08-06,Cancelled,Karta,0.0,85.38,Meta Ads
1620,3614,2025-10-29,Delivered,Karta,0.0,681.68,Google Ads
1621,4351,2024-10-02,Delivered,BLIK,0.0,402.55,Organic
1622,3827,2025-11-10,Delivered,Karta,14.99,14.99,Influencer
1623,3812,2025-02-16,Delivered,BLIK,0.0,662.68,Google Ads
1624,4975,2024-09-09,Delivered,Karta,0.0,1362.72,Meta Ads
1625,2575,2026-03-13,Delivered,Za pobraniem,14.99,3202.62,Newsletter
1626,1968,2025-02-18,Delivered,BLIK,14.99,947.87,Organic
1627,4362,2026-03-02,Delivered,BLIK,12.99,2869.4799999999996,Organic
1628,1264,2025-03-26,Delivered,Przelew,9.99,5744.54,Meta Ads
1629,4969,2024-12-07,Delivered,BLIK,9.99,10453.61,Meta Ads
1630,914,2026-07-07,Delivered,Przelew,0.0,4753.19,Meta Ads
1631,1477,2025-04-20,Shipped,BLIK,14.99,243.28,Referral
1632,3477,2025-11-26,Delivered,PayPo,9.99,1324.3700000000001,Meta Ads
1633,3657,29/11/2025,Delivered,BLIK,0.0,1633.6,Google Ads
1634,3009,2025-10-15,Processing,Przelew,12.99,2430.54,Meta Ads
1635,2685,2026-06-03,Delivered,BLIK,0.0,702.65,Meta Ads
1636,4141,2025-12-13,Delivered,Karta,0.0,697.8,Influencer
1637,2908,2025-05-03,Delivered,BLIK,14.99,505.5,Influencer
1638,3972,2026-04-01,Delivered,BLIK,9.99,638.65,Newsletter
1639,1563,2024-12-22,Delivered,BLIK,0.0,896.74,Meta Ads
1640,4987,2025-10-16,Delivered,Przelew,14.99,1207.77,Meta Ads
1641,3705,2026-07-11,Cancelled,,9.99,722.74,Organic
1642,4527,2025-11-19,Cancelled,,9.99,1965.27,Meta Ads
1643,3861,03/03/2026,Delivered,Karta,0.0,314.34,Newsletter
1644,370,2025-11-28,Delivered,PayPo,12.99,548.3,Meta Ads
1645,3104,2026-04-03,Delivered,Przelew,9.99,750.95,Google Ads
1646,3215,2026-07-16,Delivered,BLIK,0.0,342.36,Meta Ads
1647,4227,2025-02-03,Shipped,Za pobraniem,12.99,250.73000000000002,Meta Ads
1648,3458,2024-12-11,Delivered,Za pobraniem,0.0,663.59,Google Ads
1649,2642,2025-08-21,Delivered,Karta,0.0,405.05,Meta Ads
1650,1477,2025-12-08,Delivered,Karta,0.0,1137.91,Meta Ads
1651,4669,2025-01-23,Delivered,BLIK,9.99,734.58,Meta Ads
1652,820,2024-09-02,Delivered,Karta,12.99,387.94,Referral
1653,3708,2025-04-18,Delivered,BLIK,0.0,601.01,Organic
1654,3225,2026-07-21,Delivered,Przelew,9.99,990.41,Referral
1655,2297,2025-12-16,Delivered,Za pobraniem,0.0,1137.26,Meta Ads
1656,3726,2025-05-09,Delivered,Za pobraniem,14.99,1661.61,Organic
1657,4327,2024-12-12,Delivered,BLIK,12.99,3776.45,Influencer
1658,1646,2025-04-08,Delivered,Przelew,9.99,815.7,Organic
1659,950,2024-12-08,Returned,BLIK,14.99,1100.11,Organic
1660,4723,2024-11-18,Delivered,Przelew,9.99,614.69,Meta Ads
1661,940,2026-05-11,Delivered,Za pobraniem,12.99,437.19,Meta Ads
1662,2185,2026-08-06,Processing,Przelew,0.0,1256.1,Meta Ads
1663,2708,2024-12-17,Delivered,BLIK,0.0,457.16,Google Ads
1664,2871,2024-10-02,Delivered,BLIK,0.0,1395.42,Organic
1665,3240,2025-04-18,Delivered,BLIK,9.99,2112.29,Newsletter
1666,2570,2025-07-19,Delivered,PayPo,12.99,664.38,Google Ads
1667,4431,2024-12-20,Delivered,PayPo,12.99,806.54,Newsletter
1668,521,2025-03-03,Cancelled,,9.99,3349.4199999999996,Influencer
1669,4953,2024-12-06,Delivered,PayPo,12.99,3135.85,Meta Ads
1670,4614,2026-02-07,Processing,Karta,0.0,546.26,Google Ads
1671,3895,2025-12-14,Delivered,BLIK,9.99,420.77,Newsletter
1672,3525,2025-11-30,Delivered,PayPo,12.99,239.56,Meta Ads
1673,4214,2025-05-07,Delivered,BLIK,0.0,108.21,Newsletter
1674,1174,2026-06-21,Delivered,BLIK,0.0,764.12,Google Ads
1675,4133,2026-07-09,Delivered,PayPo,0.0,1189.19,Meta Ads
1676,1070,2024-12-07,Delivered,Karta,12.99,522.6899999999999,Newsletter
1677,1889,2024-12-28,Returned,PayPo,0.0,1073.32,Influencer
1678,1813,2025-09-11,Returned,BLIK,9.99,875.02,Meta Ads
1679,2123,2024-11-16,Delivered,Karta,12.99,3957.16,Referral
1680,2258,2025-06-18,Delivered,BLIK,0.0,1711.66,Meta Ads
1681,1646,2025-10-14,Delivered,Karta,0.0,2347.67,Organic
1682,4478,2025-09-09,Delivered,PayPo,12.99,1235.74,Newsletter
1683,548,2025-04-22,Delivered,Karta,9.99,912.38,Meta Ads
1684,982,2025-10-08,Delivered,Karta,0.0,206.71,Organic
1685,3324,2026-07-28,Delivered,BLIK,0.0,604.49,Referral
1686,4945,2024-12-23,Delivered,BLIK,0.0,1456.52,Referral
1687,2037,2025-11-28,Delivered,Przelew,0.0,296.44,Meta Ads
1688,3023,2024-10-07,Delivered,Przelew,0.0,37.59,Meta Ads
1689,4356,2024-10-16,Delivered,BLIK,12.99,569.59,Meta Ads
1690,344,2025-10-18,Delivered,BLIK,14.99,2515.3999999999996,Newsletter
1691,1426,2024-11-26,Returned,Karta,0.0,2130.26,Organic
1692,3657,2024-09-19,Delivered,Karta,0.0,1189.79,Newsletter
1693,2508,13.12.2024,Delivered,BLIK,9.99,1286.08,Meta Ads
1694,508,2025-10-18,Delivered,PayPo,0.0,2157.96,Organic
1695,746,2025-12-01,Delivered,BLIK,14.99,4585.179999999999,Organic
1696,206,2024-12-08,Delivered,PayPo,14.99,2707.5899999999997,Google Ads
1697,1662,2025-12-02,Delivered,Karta,0.0,147.38,Google Ads
1698,371,2024-12-16,Delivered,BLIK,9.99,2531.25,Meta Ads
1699,1220,2025-11-26,Delivered,BLIK,0.0,1302.38,Meta Ads
1700,3418,2025-06-09,Delivered,BLIK,14.99,851.39,Google Ads
1701,4736,2025-11-18,Delivered,BLIK,14.99,905.07,Google Ads
1702,3307,2026-08-06,Delivered,BLIK,9.99,582.69,Meta Ads
1703,2105,2026-06-16,Delivered,PayPo,0.0,5718.02,Organic
1704,798,2024-09-15,Delivered,Karta,14.99,826.67,Organic
1705,5068,29/05/2026,Cancelled,,14.99,1133.03,Meta Ads
1706,4526,2024-10-14,Delivered,Karta,9.99,249.38,Newsletter
1707,1814,2026-07-25,Delivered,Karta,9.99,1457.74,Newsletter
1708,1740,2025-03-19,Delivered,Przelew,0.0,552.47,Referral
1709,4377,2025-05-28,Delivered,BLIK,0.0,1938.9,Organic
1710,4479,2024-11-25,Delivered,Przelew,9.99,6103.65,Organic
1711,127,27.11.2024,Delivered,Przelew,9.99,1209.56,Referral
1712,292,2026-01-28,Delivered,BLIK,14.99,541.27,Meta Ads
1713,1449,13.07.2026,Delivered,PayPo,12.99,825.26,Google Ads
1714,3020,2025-11-23,Delivered,BLIK,9.99,863.7,Meta Ads
1715,961,2025-12-21,Returned,Karta,9.99,1872.14,Organic
1716,551,2026-02-28,Delivered,PayPo,0.0,1862.19,Organic
1717,883,2025-02-15,Delivered,BLIK,0.0,1762.65,Newsletter
1718,825,2024-10-11,Delivered,PayPo,9.99,1571.44,Newsletter
1719,971,2024-09-02,Cancelled,,0.0,441.91,Meta Ads
1720,3991,2025-04-12,Delivered,BLIK,0.0,779.95,Google Ads
1721,2460,2025-01-20,Returned,BLIK,0.0,3051.78,Meta Ads
1722,4197,2024-10-30,Delivered,Przelew,14.99,3778.58,Referral
1723,3302,2024-12-15,Delivered,Karta,0.0,34.25,Google Ads
1724,4789,2024-11-23,Returned,Przelew,12.99,1114.26,Meta Ads
1725,715,2026-06-27,Returned,BLIK,14.99,171.43,Meta Ads
1726,354,2024-11-25,Delivered,BLIK,0.0,2524.25,Referral
1727,4442,2025-09-11,Delivered,BLIK,0.0,6659.73,Influencer
1728,4808,2025-11-04,Delivered,PayPo,9.99,122.25999999999999,Newsletter
1729,2273,2025-10-05,Delivered,Przelew,9.99,216.86,Referral
1730,25,27/11/2024,Shipped,BLIK,12.99,730.05,Meta Ads
1731,1955,2025-03-14,Delivered,Karta,12.99,1695.57,Meta Ads
1732,2409,2024-10-08,Delivered,Za pobraniem,0.0,679.07,Google Ads
1733,2065,2025-05-09,Processing,BLIK,0.0,4426.82,Organic
1734,649,2024-12-28,Delivered,Przelew,9.99,1037.77,Google Ads
1735,3819,2025-10-16,Delivered,Karta,14.99,985.55,Referral
1736,5138,2025-12-21,Delivered,Karta,14.99,252.73000000000002,Influencer
1737,1918,2025-09-20,Delivered,Za pobraniem,0.0,922.55,Meta Ads
1738,549,2025-06-26,Delivered,PayPo,14.99,719.02,Google Ads
1739,3550,2025-05-01,Delivered,BLIK,0.0,495.24,Referral
1740,3194,2026-04-29,Delivered,BLIK,9.99,4355.26,Organic
1741,4549,2024-12-13,Delivered,BLIK,12.99,453.69,Meta Ads
1742,4139,2026-01-05,Delivered,Karta,12.99,203.77,Meta Ads
1743,51,2026-02-23,Delivered,PayPo,9.99,2566.7299999999996,Influencer
1744,124,2025-06-05,Returned,Przelew,12.99,2255.02,Influencer
1745,3291,2025-03-23,Delivered,BLIK,9.99,4774.62,Newsletter
1746,1136,2025-07-22,Delivered,BLIK,14.99,779.76,Organic
1747,710,2024-11-27,Delivered,Karta,0.0,1104.05,Organic
1748,3109,15/10/2024,Delivered,BLIK,9.99,3381.25,Google Ads
1749,1609,2024-11-08,Delivered,BLIK,9.99,854.63,Google Ads
1750,2879,2024-12-13,Delivered,Karta,0.0,327.86,Google Ads
1751,3849,2025-09-23,Returned,PayPo,9.99,420.90000000000003,Referral
1752,1079,2026-04-02,Delivered,Karta,0.0,1446.03,Organic
1753,4910,2025-01-14,Delivered,Przelew,9.99,624.8100000000001,Newsletter
1754,960,2026-06-08,Returned,BLIK,0.0,777.27,Referral
1755,3317,2026-07-11,Delivered,Karta,14.99,1099.94,Meta Ads
1756,205,2026-07-28,Delivered,Karta,0.0,165.21,Google Ads
1757,4141,2026-04-05,Delivered,Karta,12.99,2873.79,Influencer
1758,4603,2025-04-15,Delivered,Karta,12.99,1951.51,Referral
1759,4993,2024-10-13,Returned,BLIK,0.0,1422.57,Organic
1760,1926,2025-10-27,Delivered,Przelew,14.99,267.0,Meta Ads
1761,4055,2025-10-19,Delivered,BLIK,0.0,1559.5,Influencer
1762,1603,2026-04-15,Processing,Przelew,14.99,9507.039999999999,Influencer
1763,1568,2026-08-06,Delivered,Przelew,0.0,422.23,Google Ads
1764,2829,2025-09-27,Delivered,Karta,9.99,2151.7599999999998,Organic
1765,1474,2025-04-01,Delivered,Za pobraniem,14.99,1205.75,Organic
1766,2539,2024-12-10,Shipped,PayPo,14.99,367.19,Meta Ads
1767,306,2024-09-14,Delivered,BLIK,0.0,2298.11,Google Ads
1768,3890,2025-09-18,Returned,Karta,9.99,2263.87,Organic
1769,4194,2025-10-05,Processing,BLIK,12.99,617.24,Meta Ads
1770,2308,2026-04-26,Delivered,Przelew,14.99,670.84,Google Ads
1771,748,2025-09-19,Delivered,PayPo,12.99,1589.39,Meta Ads
1772,3491,2026-06-04,Delivered,Karta,14.99,2187.91,Meta Ads
1773,3362,2025-11-08,Delivered,BLIK,0.0,2597.02,Meta Ads
1774,48,2026-04-01,Processing,BLIK,0.0,0.0,Meta Ads
1775,2033,2024-11-27,Delivered,Karta,9.99,419.40000000000003,Meta Ads
1776,2180,2026-04-12,Delivered,BLIK,9.99,349.17,Google Ads
1777,3523,2025-12-30,Delivered,BLIK,14.99,129.28,Google Ads
1778,4420,2024-12-01,Delivered,PayPo,0.0,3648.11,Newsletter
1779,203,2024-12-17,Delivered,BLIK,14.99,395.84000000000003,Newsletter
1780,1837,2026-06-17,Delivered,PayPo,12.99,1961.89,Google Ads
1781,2928,2024-09-12,Delivered,BLIK,12.99,825.84,Meta Ads
1782,4048,2025-07-08,Delivered,BLIK,0.0,1264.16,Newsletter
1783,2010,2025-03-03,Delivered,Karta,12.99,2269.95,Google Ads
1784,3849,2025-12-01,Delivered,Karta,12.99,468.69,Meta Ads
1785,1092,2026-04-06,Returned,Przelew,12.99,2844.33,Meta Ads
1786,4666,2025-04-20,Delivered,Karta,12.99,387.22,Meta Ads
1787,2601,2025-06-21,Cancelled,,12.99,3047.06,Organic
1788,3774,2026-08-06,Delivered,PayPo,0.0,157.85,Referral
1789,498,2026-03-01,Delivered,BLIK,0.0,672.74,Meta Ads
1790,4455,2026-05-28,Delivered,Przelew,9.99,2589.14,Influencer
1791,2005,2025-06-20,Delivered,Karta,0.0,3591.36,Google Ads
1792,418,2025-01-29,Delivered,BLIK,12.99,241.14000000000001,Meta Ads
1793,3920,2025-06-21,Delivered,Karta,9.99,155.96,Google Ads
1794,518,2025-12-29,Delivered,PayPo,9.99,315.95,Meta Ads
1795,2412,2024-11-09,Shipped,Za pobraniem,12.99,463.1,Meta Ads
1796,549,2025-02-03,Processing,BLIK,0.0,384.36,Referral
1797,1348,2024-10-20,Shipped,Karta,0.0,3218.08,Google Ads
1798,3355,2025-06-04,Returned,Karta,9.99,146.49,Google Ads
1799,2612,2026-04-22,Shipped,BLIK,0.0,323.47,Meta Ads
1800,512,2024-09-08,Returned,BLIK,14.99,2584.87,Meta Ads
1801,3744,2025-12-17,Delivered,BLIK,0.0,1727.02,Meta Ads
1802,1892,2026-06-14,Cancelled,,12.99,635.69,Organic
1803,4312,2025-01-27,Delivered,BLIK,9.99,458.29,Referral
1804,4025,2025-12-30,Delivered,Karta,0.0,501.22,Influencer
1805,51,2026-07-07,Delivered,Karta,0.0,3931.49,Meta Ads
1806,2812,2026-07-07,Delivered,Karta,0.0,1513.6,Newsletter
1807,3034,2025-01-21,Delivered,BLIK,0.0,803.79,Newsletter
1808,3608,08/11/2024,Shipped,Karta,14.99,1642.47,Meta Ads
1809,3396,2024-11-22,Delivered,BLIK,14.99,260.25,Newsletter
1810,3506,2025-12-23,Delivered,Karta,14.99,343.82,Meta Ads
1811,1482,2026-01-30,Cancelled,,14.99,375.79,Meta Ads
1812,4440,2025-12-22,Delivered,Karta,12.99,2867.68,Meta Ads
1813,1031,2025-04-07,Delivered,Karta,0.0,892.02,Referral
1814,2633,2024-12-31,Delivered,PayPo,14.99,2946.08,Newsletter
1815,932,2025-10-27,Shipped,Przelew,0.0,458.28,Meta Ads
1816,1727,2025-08-19,Delivered,BLIK,14.99,1989.15,Organic
1817,2941,2026-01-23,Delivered,BLIK,12.99,1842.47,Newsletter
1818,4603,2025-06-25,Cancelled,BLIK,0.0,1185.01,Referral
1819,48,2025-04-06,Delivered,Karta,12.99,1636.32,Organic
1820,2551,2025-03-25,Shipped,Karta,12.99,520.56,Newsletter
1821,6,2024-12-06,Delivered,Przelew,0.0,336.24,Organic
1822,232,2025-02-25,Delivered,BLIK,0.0,1862.91,Google Ads
1823,1692,2024-11-29,Delivered,Karta,0.0,628.78,Influencer
1824,3449,2025-04-23,Delivered,Karta,0.0,60.09,Influencer
1825,805,2024-09-05,Returned,BLIK,14.99,120.32,Newsletter
1826,4044,2024-12-22,Cancelled,BLIK,12.99,1859.89,Google Ads
1827,2781,2026-01-25,Delivered,Karta,0.0,5209.58,Referral
1828,1002,2025-04-11,Cancelled,Przelew,12.99,1325.89,Meta Ads
1829,4712,2025-12-01,Delivered,BLIK,0.0,853.8,Organic
1830,3491,2025-12-15,Shipped,Karta,14.99,331.46000000000004,Meta Ads
1831,1896,2025-10-14,Delivered,PayPo,0.0,390.56,Google Ads
1832,4810,2026-07-18,Delivered,Przelew,0.0,1535.74,Google Ads
1833,179,2024-09-17,Delivered,PayPo,0.0,1270.72,Google Ads
1834,3428,2026-01-26,Delivered,BLIK,0.0,810.84,Meta Ads
1835,1562,2026-07-29,Delivered,BLIK,0.0,681.91,Organic
1836,2586,2026-04-20,Delivered,BLIK,9.99,856.41,Organic
1837,2205,2024-12-02,Delivered,Karta,14.99,269.96999999999997,Meta Ads
1838,5045,2025-04-24,Delivered,BLIK,12.99,194.68,Organic
1839,1552,2024-12-03,Returned,BLIK,9.99,285.57,Organic
1840,167,2025-11-15,Delivered,BLIK,0.0,448.88,Organic
1841,4562,2025-12-10,Delivered,PayPo,9.99,2891.97,Newsletter
1842,2734,2025-03-03,Delivered,Karta,12.99,386.67,Organic
1843,171,2025-10-10,Shipped,PayPo,9.99,3745.6299999999997,Influencer
1844,571,2025-12-05,Delivered,Karta,0.0,2567.9,Meta Ads
1845,2725,2025-06-27,Delivered,PayPo,0.0,17077.68,Organic
1846,2197,2026-04-28,Returned,PayPo,14.99,515.26,Google Ads
1847,4432,2026-02-05,Delivered,Przelew,12.99,373.05,Newsletter
1848,391,2024-10-26,Delivered,BLIK,14.99,465.23,Meta Ads
1849,4692,2025-11-21,Delivered,Za pobraniem,0.0,1099.49,Newsletter
1850,3970,2025-01-07,Delivered,BLIK,0.0,1021.62,Meta Ads
1851,3501,2025-10-02,Delivered,Przelew,0.0,267.28,Referral
1852,2905,2026-07-24,Delivered,PayPo,14.99,181.14000000000001,Google Ads
1853,3487,2026-05-05,Returned,Za pobraniem,12.99,1678.77,Google Ads
1854,3364,2025-05-12,Delivered,BLIK,14.99,2687.6299999999997,Google Ads
1855,2945,2025-03-16,Delivered,PayPo,9.99,688.15,Meta Ads
1856,1353,2025-01-30,Delivered,Za pobraniem,12.99,753.07,Meta Ads
1857,1882,2025-09-26,Delivered,BLIK,0.0,452.33,Referral
1858,796,2024-11-19,Delivered,BLIK,9.99,616.69,Referral
1859,3699,2025-10-12,Delivered,Karta,0.0,1432.28,Meta Ads
1860,124,2024-09-29,Delivered,Karta,14.99,1620.07,Meta Ads
1861,5121,2025-03-11,Delivered,BLIK,14.99,1707.68,Google Ads
1862,1200,2024-12-15,Delivered,Karta,14.99,241.91,Google Ads
1863,704,03.07.2026,Delivered,BLIK,14.99,284.51,Meta Ads
1864,4744,2026-01-17,Delivered,Przelew,0.0,89.02,Organic
1865,1484,2025-04-06,Delivered,BLIK,12.99,5689.94,Influencer
1866,3193,2024-11-26,Delivered,BLIK,0.0,2188.53,Referral
1867,5061,2025-09-01,Delivered,BLIK,9.99,364.28000000000003,Meta Ads
1868,1411,2024-12-20,Delivered,BLIK,0.0,464.63,Meta Ads
1869,3176,2025-09-04,Cancelled,,0.0,742.84,Meta Ads
1870,2593,2026-04-25,Delivered,BLIK,12.99,310.72,Organic
1871,1901,09.11.2025,Delivered,BLIK,12.99,2333.2,Meta Ads
1872,381,2025-11-05,Delivered,Przelew,12.99,4420.3099999999995,Google Ads
1873,3011,2025-10-22,Delivered,BLIK,0.0,2346.74,Organic
1874,3391,2026-06-15,Delivered,BLIK,0.0,149.58,Newsletter
1875,1567,2026-06-09,Cancelled,,0.0,1000.04,Google Ads
1876,4392,2025-09-07,Delivered,BLIK,12.99,1060.27,Organic
1877,3622,2025-03-23,Delivered,PayPo,12.99,7843.719999999999,Organic
1878,2387,2025-07-27,Delivered,BLIK,14.99,282.33,Organic
1879,2829,2024-12-18,Delivered,PayPo,12.99,1598.39,Meta Ads
1880,4842,2025-11-05,Delivered,PayPo,0.0,550.72,Google Ads
1881,4695,2025-09-11,Cancelled,,0.0,1209.59,Newsletter
1882,3979,2024-11-11,Delivered,Za pobraniem,14.99,66.39999999999999,Influencer
1883,1463,2024-12-30,Delivered,BLIK,9.99,2322.6299999999997,Meta Ads
1884,4822,2025-08-30,Shipped,Przelew,0.0,5409.18,Google Ads
1885,4457,2026-05-20,Delivered,Karta,14.99,135.94,Meta Ads
1886,4319,2025-10-25,Delivered,BLIK,14.99,271.23,Meta Ads
1887,1655,2025-12-07,Delivered,BLIK,0.0,379.05,Google Ads
1888,3528,2025-04-25,Delivered,Karta,0.0,592.02,Newsletter
1889,2511,2025-10-06,Delivered,Za pobraniem,9.99,1331.27,Meta Ads
1890,2094,2025-07-25,Shipped,BLIK,9.99,370.91,Meta Ads
1891,452,2025-11-26,Returned,BLIK,9.99,291.18,Organic
1892,3683,2024-10-05,Processing,Karta,0.0,3714.22,Influencer
1893,2746,2025-08-12,Delivered,PayPo,12.99,961.05,Google Ads
1894,3532,2025-03-29,Delivered,Za pobraniem,14.99,262.64,Google Ads
1895,1665,2025-04-28,Delivered,BLIK,0.0,1109.51,Meta Ads
1896,1841,2026-07-16,Delivered,Karta,0.0,526.96,Meta Ads
1897,3618,2024-12-19,Returned,Przelew,14.99,8538.0,Meta Ads
1898,4048,2025-03-28,Returned,Karta,0.0,166.7,Organic
1899,104,2025-09-23,Cancelled,,0.0,1495.9,Meta Ads
1900,4999,2026-04-13,Delivered,Karta,0.0,1210.55,Meta Ads
1901,1861,2025-06-19,Delivered,Za pobraniem,0.0,481.29,Organic
1902,3364,23.01.2026,Delivered,BLIK,12.99,6901.41,Meta Ads
1903,2616,2026-04-23,Delivered,PayPo,0.0,2149.66,Influencer
1904,3547,2025-03-02,Delivered,BLIK,0.0,1708.07,Influencer
1905,5022,2025-05-27,Delivered,BLIK,14.99,740.84,Meta Ads
1906,2014,2025-04-11,Delivered,Karta,14.99,1019.46,Meta Ads
1907,4025,2026-04-27,Delivered,BLIK,9.99,770.24,Referral
1908,1932,2024-10-16,Delivered,Karta,0.0,850.4,Organic
1909,4212,2025-03-30,Cancelled,,9.99,943.2,Meta Ads
1910,3069,2025-12-23,Delivered,Karta,14.99,517.5699999999999,Google Ads
1911,94,2025-10-23,Cancelled,,0.0,3000.74,Newsletter
1912,2496,2025-06-14,Shipped,Przelew,14.99,2188.87,Newsletter
1913,1590,2025-10-13,Delivered,BLIK,0.0,4302.41,Google Ads
1914,3946,2024-12-21,Delivered,BLIK,12.99,7303.58,Google Ads
1915,4879,2025-06-22,Delivered,Za pobraniem,0.0,830.27,Google Ads
1916,412,2025-09-13,Delivered,Karta,0.0,436.62,Meta Ads
1917,4973,2026-05-07,Delivered,Karta,12.99,4006.08,Meta Ads
1918,4936,2025-02-07,Returned,Karta,14.99,749.25,Influencer
1919,4726,2026-05-07,Delivered,Karta,14.99,1689.72,Newsletter
1920,3013,2025-11-14,Delivered,BLIK,14.99,15395.02,Newsletter
