"order_id","customer_id","order_date","order_status","payment_method","shipping_cost","total_amount","marketing_channel"
3216,419,2025-10-03,Delivered,Karta,0.00,520.55,Newsletter
3218,190,2025-10-18,Processing,PayPo,0.00,6665.63,Google Ads
3219,165,2025-05-15,Delivered,Przelew,0.00,716.77,Referral
3220,381,2025-12-16,Returned,Karta,12.99,1685.67,Organic
3222,612,2026-04-26,Delivered,Karta,14.99,2543.48,Meta Ads
3224,2317,2025-12-05,Delivered,PayPo,12.99,1973.56,Meta Ads
3225,2904,2024-12-14,Delivered,BLIK,0.00,790.99,Influencer
3226,2526,2026-08-06,Delivered,Karta,12.99,4046.07,Organic
3228,2660,2026-03-18,Delivered,BLIK,0.00,127.18,Google Ads
3229,3855,2025-04-07,Returned,PayPo,9.99,569.27,Google Ads
3230,4306,2025-09-04,Delivered,Karta,0.00,467.24,Meta Ads
3232,1386,2025-10-02,Delivered,PayPo,0.00,1518.42,Meta Ads
3233,590,2024-11-25,Delivered,Karta,14.99,1310.04,Newsletter
3235,2664,2025-11-18,Delivered,BLIK,14.99,1848.32,Organic
3237,4147,2025-08-07,Delivered,Za pobraniem,14.99,855.72,Meta Ads
3238,38,2026-05-15,Delivered,Karta,14.99,541.55,Organic
3239,4985,2024-11-03,Returned,BLIK,0.00,780.62,Meta Ads
3240,4862,2026-03-09,Delivered,Przelew,12.99,258.41,Organic
3241,2845,2024-12-31,Delivered,Karta,12.99,2230.46,Influencer
3242,3709,2024-09-27,Delivered,PayPo,9.99,615.97,Meta Ads
3244,839,2026-02-02,Delivered,BLIK,9.99,5769.75,Meta Ads
3245,1926,2025-05-28,Delivered,BLIK,9.99,1286.20,Organic
3246,4998,2026-05-17,Delivered,BLIK,12.99,370.15,Organic
3247,1628,2025-09-19,Delivered,BLIK,9.99,416.96,Meta Ads
3248,991,2024-09-13,Delivered,PayPo,9.99,90.95,Organic
3249,2673,2025-12-19,Delivered,BLIK,0.00,211.65,Google Ads
3250,3959,2024-11-03,Delivered,BLIK,0.00,744.36,Organic
3251,677,2026-03-14,Delivered,BLIK,14.99,667.01,Meta Ads
3252,1867,2024-12-09,Delivered,BLIK,12.99,613.16,Google Ads
3253,1060,2025-04-15,Cancelled,Karta,0.00,4085.60,Google Ads
3254,4687,2026-02-17,Processing,BLIK,0.00,1822.77,Google Ads
3255,294,2026-07-09,Delivered,PayPo,0.00,538.77,Meta Ads
3256,2223,2025-05-23,Delivered,BLIK,12.99,767.76,Influencer
3257,1903,2026-04-19,Delivered,BLIK,0.00,393.00,Meta Ads
3258,2193,2024-12-20,Delivered,Karta,14.99,103.79,Google Ads
3259,4062,2026-03-27,Cancelled,PayPo,12.99,698.47,Meta Ads
3260,4943,2025-11-22,Delivered,Karta,14.99,389.03,Meta Ads
3261,4334,2024-12-21,Delivered,BLIK,0.00,731.79,Newsletter
3262,3033,2025-03-28,Delivered,Karta,0.00,682.83,Meta Ads
3263,1435,2024-11-15,Delivered,BLIK,0.00,2471.09,Meta Ads
3264,2153,2025-05-24,Returned,Karta,0.00,1558.38,Newsletter
3265,1774,2024-12-05,Delivered,BLIK,0.00,496.83,Newsletter
3267,3149,2026-08-03,Delivered,Karta,9.99,5068.17,Newsletter
3268,3285,2024-09-08,Delivered,Karta,12.99,219.10,Organic
3269,4838,2025-10-25,Returned,Karta,0.00,3272.87,Organic
3270,1525,2025-10-30,Delivered,PayPo,12.99,3868.30,Meta Ads
3271,4913,2026-06-05,Delivered,PayPo,14.99,1617.93,Google Ads
3272,3775,2025-09-22,Delivered,BLIK,0.00,133.85,Organic
3273,3628,2025-10-19,Returned,PayPo,14.99,1580.68,Meta Ads
3274,3971,2025-07-10,Cancelled,BLIK,0.00,482.29,Organic
3275,3175,2025-02-01,Shipped,Karta,9.99,492.93,Google Ads
3276,1133,2024-10-06,Delivered,Karta,0.00,646.69,Meta Ads
3277,1231,2025-06-16,Delivered,Karta,9.99,783.81,Google Ads
3279,887,2025-10-27,Delivered,Karta,0.00,3261.40,Influencer
3280,4496,2025-03-05,Delivered,BLIK,12.99,284.25,Meta Ads
3281,665,2025-09-16,Delivered,BLIK,14.99,1729.19,Meta Ads
3282,4838,2024-11-13,Delivered,BLIK,0.00,993.07,Newsletter
3283,1518,2026-06-04,Cancelled,BLIK,0.00,482.10,Google Ads
3284,691,2026-05-12,Delivered,BLIK,0.00,559.29,Meta Ads
3285,2342,2024-12-01,Delivered,Karta,0.00,972.72,Meta Ads
3286,2432,2025-04-03,Delivered,BLIK,0.00,2296.52,Meta Ads
3287,838,2025-11-20,Delivered,BLIK,14.99,85.15,Meta Ads
3289,391,2025-04-07,Delivered,BLIK,0.00,165.16,Meta Ads
3290,4726,2025-02-03,Delivered,BLIK,14.99,1568.07,Meta Ads
3291,3695,2026-06-21,Delivered,BLIK,9.99,981.35,Newsletter
3292,2771,2026-04-02,Returned,BLIK,0.00,410.60,Meta Ads
3293,3588,2025-10-24,Delivered,BLIK,0.00,574.57,Google Ads
3294,4375,2025-09-15,Cancelled,Karta,12.99,71.30,Meta Ads
3295,4575,2026-06-06,Delivered,Przelew,14.99,1886.63,Newsletter
3296,3688,2026-06-16,Delivered,BLIK,14.99,1176.89,Google Ads
3297,1627,2026-07-18,Processing,Karta,14.99,1241.71,Organic
3298,157,2024-11-29,Delivered,Za pobraniem,0.00,1888.37,Influencer
3300,3537,2025-12-27,Delivered,Karta,9.99,3597.62,Meta Ads
3236,2465,2025-05-06,Delivered,BLIK,0.00,2363.85,Meta Ads
3223,3199,2025-12-17,Returned,BLIK,14.99,1753.19,Meta Ads
3243,90,2024-12-28,Delivered,PayPo,0.00,1788.20,Organic
3288,2398,2024-11-27,Delivered,Przelew,12.99,672.42,Google Ads
3227,4830,2026-04-22,Delivered,PayPo,0.00,654.34,Meta Ads
3231,3586,2024-11-27,Processing,Karta,0.00,295.46,Google Ads
3234,480,2025-10-30,Delivered,PayPo,12.99,3167.92,Referral
3278,1644,2024-10-03,Delivered,BLIK,14.99,204.16,Newsletter
3301,2871,2025-10-26,Delivered,Przelew,0.00,414.03,Organic
3302,4257,2024-09-01,Delivered,BLIK,0.00,336.32,Organic
3304,3503,2026-05-11,Delivered,Przelew,0.00,2951.40,Meta Ads
3305,4022,2026-05-23,Delivered,Karta,14.99,442.54,Meta Ads
3306,3068,2025-04-05,Delivered,Za pobraniem,9.99,567.06,Google Ads
3307,3064,2026-05-22,Cancelled,Przelew,9.99,301.72,Google Ads
3308,628,2025-11-15,Delivered,Karta,9.99,1062.89,Google Ads
3309,2453,2026-03-17,Delivered,BLIK,0.00,721.07,Organic
3310,2719,2025-06-08,Delivered,BLIK,0.00,1258.07,Meta Ads
3312,2532,2025-06-26,Delivered,BLIK,0.00,1758.87,Google Ads
3313,2561,2025-07-22,Delivered,BLIK,14.99,160.80,Google Ads
3314,355,2025-10-31,Delivered,PayPo,9.99,9.99,Meta Ads
3315,1830,2024-11-03,Delivered,Przelew,0.00,2067.66,Newsletter
3316,272,2026-08-01,Delivered,Karta,14.99,1403.31,Influencer
3318,4152,2024-12-10,Delivered,Karta,0.00,619.50,Google Ads
3319,436,2025-09-26,Delivered,BLIK,14.99,3697.27,Referral
3320,2871,2025-09-11,Delivered,Karta,9.99,56.09,Referral
3321,333,2025-06-08,Delivered,PayPo,12.99,804.23,Organic
3323,3979,2025-09-21,Delivered,BLIK,9.99,298.30,Newsletter
3324,4223,2025-11-14,Delivered,Karta,12.99,745.95,Google Ads
3325,3393,2025-12-24,Delivered,Karta,0.00,293.01,Newsletter
3326,2749,2024-09-25,Delivered,BLIK,0.00,1841.07,Organic
3327,2099,2025-10-18,Processing,BLIK,0.00,118.79,Meta Ads
3328,3475,2026-05-23,Delivered,BLIK,0.00,3503.45,Organic
3329,3587,2024-09-13,Delivered,Karta,0.00,3323.82,Meta Ads
3330,3171,2025-05-02,Delivered,BLIK,14.99,432.31,Newsletter
3331,4473,2026-06-10,Delivered,BLIK,0.00,627.52,Referral
3332,4495,2025-04-13,Delivered,Przelew,0.00,1577.25,Google Ads
3333,4059,2025-07-04,Delivered,Przelew,9.99,7526.49,Influencer
3334,4387,2026-08-06,Delivered,BLIK,0.00,139.67,Meta Ads
3336,3965,2024-10-12,Delivered,BLIK,14.99,4191.12,Google Ads
3337,4438,2026-04-15,Delivered,BLIK,14.99,276.69,Google Ads
3339,579,2025-07-02,Delivered,BLIK,14.99,1812.61,Influencer
3340,679,2025-09-26,Delivered,Przelew,14.99,543.12,Organic
3342,1645,2026-01-23,Delivered,Karta,0.00,677.28,Meta Ads
3343,3496,2025-02-22,Delivered,PayPo,14.99,2926.24,Google Ads
3344,1452,2024-09-17,Returned,PayPo,14.99,676.56,Organic
3345,4501,2025-08-08,Delivered,BLIK,12.99,350.85,Organic
3347,3445,2026-05-15,Returned,PayPo,9.99,84.44,Referral
3348,1686,2026-07-14,Delivered,PayPo,9.99,801.10,Organic
3349,1232,2026-05-10,Delivered,BLIK,0.00,1253.50,Meta Ads
3350,3331,2025-10-23,Delivered,Karta,12.99,2200.59,Referral
3351,1035,2025-07-13,Delivered,PayPo,12.99,2982.10,Meta Ads
3354,4202,2025-09-08,Delivered,Karta,9.99,193.73,Meta Ads
3357,4253,2025-07-09,Delivered,BLIK,14.99,7448.16,Organic
3358,3772,2025-04-25,Delivered,Karta,0.00,2259.38,Google Ads
3359,784,2025-11-03,Delivered,BLIK,9.99,490.56,Meta Ads
3360,4318,2025-12-01,Delivered,Karta,0.00,711.30,Referral
3361,4971,2024-12-28,Delivered,BLIK,9.99,734.13,Meta Ads
3362,1108,2026-04-04,Processing,BLIK,0.00,116.48,Newsletter
3363,702,2025-03-28,Delivered,Karta,9.99,395.64,Google Ads
3364,3535,2024-12-20,Shipped,Karta,0.00,309.34,Organic
3365,2627,2025-05-26,Cancelled,BLIK,0.00,268.57,Meta Ads
3366,3345,2026-01-25,Delivered,Za pobraniem,0.00,3602.34,Google Ads
3367,3745,2026-07-02,Delivered,PayPo,0.00,2326.73,Meta Ads
3368,1616,2026-03-13,Returned,Karta,0.00,1881.49,Organic
3370,3314,2024-11-12,Returned,Za pobraniem,12.99,91.01,Google Ads
3371,2354,2024-10-17,Delivered,BLIK,0.00,681.70,Newsletter
3372,940,2025-10-19,Delivered,Karta,14.99,404.88,Newsletter
3373,4545,2025-03-19,Delivered,Karta,0.00,440.55,Meta Ads
3374,4543,2026-04-18,Delivered,Za pobraniem,14.99,1599.76,Meta Ads
3375,698,2025-12-05,Delivered,PayPo,9.99,418.73,Google Ads
3376,50,2026-07-26,Delivered,PayPo,9.99,1090.19,Meta Ads
3378,3855,2025-08-17,Processing,BLIK,12.99,304.47,Organic
3379,4694,2025-09-09,Returned,Karta,0.00,1292.25,Organic
3380,4705,2025-01-14,Processing,BLIK,0.00,959.70,Influencer
3381,1503,2025-11-28,Delivered,PayPo,0.00,14233.50,Referral
3382,2577,2025-06-01,Delivered,Karta,0.00,1761.15,Organic
3383,2365,2025-07-17,Delivered,BLIK,9.99,88.92,Organic
3384,3974,2025-04-07,Delivered,BLIK,12.99,1869.03,Google Ads
3385,4034,2024-09-06,Delivered,BLIK,14.99,634.02,Referral
3386,146,2025-09-04,Delivered,Karta,0.00,7051.16,Google Ads
3388,1132,2024-09-24,Delivered,Karta,14.99,820.29,Google Ads
3390,1867,2025-02-16,Delivered,Przelew,9.99,5160.73,Influencer
3391,1858,2025-05-13,Returned,BLIK,12.99,571.06,Organic
3392,2348,2024-11-09,Delivered,Karta,9.99,1680.95,Google Ads
3322,3586,2026-02-13,Delivered,Karta,0.00,86.71,Google Ads
3341,4879,2026-04-25,Delivered,Karta,0.00,1231.02,Referral
3355,3850,2024-11-06,Delivered,PayPo,9.99,81.33,Organic
3356,4616,2026-06-18,Delivered,PayPo,0.00,328.04,Meta Ads
3335,577,2024-12-13,Delivered,Przelew,0.00,577.17,Meta Ads
3387,2871,2025-04-28,Delivered,BLIK,0.00,3269.06,Google Ads
3303,1627,2024-10-03,Delivered,BLIK,12.99,2757.25,Meta Ads
3311,1374,2024-11-21,Delivered,BLIK,0.00,1398.86,Meta Ads
3352,12,2026-02-27,Shipped,Karta,14.99,368.80,Meta Ads
3353,4523,2026-01-16,Returned,Przelew,9.99,209.76,Google Ads
3393,3840,2025-09-22,Returned,PayPo,14.99,1310.99,Influencer
3395,4917,2025-11-24,Returned,BLIK,12.99,217.91,Newsletter
3396,668,2026-03-07,Delivered,PayPo,9.99,1695.79,Meta Ads
3397,2833,2025-07-15,Returned,Karta,14.99,1323.52,Meta Ads
3398,3137,2025-09-23,Delivered,Karta,9.99,10240.44,Meta Ads
3399,1054,2026-03-25,Cancelled,BLIK,14.99,9569.64,Referral
3400,2211,2025-06-29,Delivered,Karta,14.99,504.98,Meta Ads
3401,4008,2025-12-19,Delivered,Za pobraniem,14.99,802.00,Meta Ads
3402,267,2025-06-16,Delivered,Karta,0.00,1966.65,Google Ads
3403,1006,2025-06-21,Delivered,Przelew,0.00,244.19,Meta Ads
3404,2368,2026-02-07,Delivered,BLIK,12.99,151.68,Newsletter
3405,2741,2024-12-28,Delivered,Karta,14.99,1298.08,Organic
3406,2971,2025-04-29,Delivered,Za pobraniem,9.99,2321.31,Google Ads
3407,822,2024-12-04,Delivered,BLIK,14.99,451.67,Google Ads
3409,2023,2025-01-02,Delivered,BLIK,14.99,468.66,Referral
3411,4034,2026-03-14,Delivered,BLIK,9.99,5647.37,Organic
3412,2038,2026-03-17,Delivered,Karta,9.99,1546.27,Meta Ads
3413,3842,2025-05-17,Shipped,BLIK,14.99,8544.06,Meta Ads
3414,4066,2026-08-06,Delivered,BLIK,12.99,2500.91,Influencer
3415,464,2025-11-22,Delivered,BLIK,12.99,2153.90,Newsletter
3417,4080,2026-04-14,Processing,Za pobraniem,0.00,9962.40,Google Ads
3418,3927,2026-01-23,Delivered,Karta,0.00,1272.46,Google Ads
3419,4015,2026-02-11,Delivered,Za pobraniem,0.00,161.57,Google Ads
3420,1403,2024-12-12,Delivered,BLIK,14.99,1336.02,Meta Ads
3422,559,2026-04-16,Shipped,Karta,0.00,214.88,Newsletter
3423,1109,2025-09-29,Returned,Karta,9.99,579.95,Meta Ads
3424,3101,2025-12-22,Shipped,Karta,0.00,866.78,Google Ads
3425,2483,2025-11-19,Delivered,Karta,0.00,2967.47,Google Ads
3426,1619,2026-04-20,Returned,Karta,0.00,60.05,Google Ads
3428,2296,2025-10-31,Delivered,PayPo,9.99,1767.15,Google Ads
3430,1195,2025-12-27,Delivered,PayPo,9.99,123.31,Meta Ads
3431,1262,2026-01-11,Delivered,Karta,0.00,204.51,Organic
3432,3839,2024-10-17,Delivered,Za pobraniem,9.99,2142.89,Newsletter
3433,1031,2025-12-04,Returned,BLIK,0.00,78.80,Newsletter
3434,3412,2025-06-30,Delivered,BLIK,0.00,3078.93,Organic
3435,2773,2024-11-10,Delivered,BLIK,0.00,865.82,Influencer
3436,3459,2025-06-03,Delivered,BLIK,14.99,2817.19,Google Ads
3437,1438,2024-12-08,Delivered,BLIK,14.99,7733.29,Meta Ads
3438,1501,2025-06-29,Shipped,BLIK,0.00,715.97,Organic
3439,4788,2025-05-07,Delivered,BLIK,0.00,1785.48,Meta Ads
3440,4876,2026-01-18,Returned,Karta,0.00,1906.87,Google Ads
3441,4345,2026-02-06,Delivered,BLIK,9.99,276.93,Meta Ads
3442,2576,2025-11-27,Shipped,Przelew,0.00,274.26,Organic
3443,2520,2024-09-16,Delivered,Karta,9.99,955.18,Meta Ads
3444,4728,2026-06-18,Processing,PayPo,0.00,2883.72,Organic
3446,938,2024-09-14,Delivered,BLIK,0.00,459.60,Newsletter
3447,3930,2026-03-28,Delivered,Za pobraniem,14.99,3007.64,Referral
3448,2920,2024-12-29,Delivered,Karta,14.99,1583.86,Meta Ads
3449,1512,2025-10-19,Delivered,Karta,14.99,60.77,Newsletter
3450,2896,2025-07-23,Delivered,PayPo,0.00,1070.11,Newsletter
3451,1396,2025-06-04,Delivered,Przelew,0.00,964.49,Google Ads
3452,237,2026-05-31,Delivered,BLIK,9.99,183.10,Meta Ads
3453,1924,2025-06-26,Delivered,BLIK,0.00,2441.57,Newsletter
3454,2574,2024-10-27,Delivered,BLIK,12.99,364.64,Referral
3455,1305,2026-07-13,Delivered,Przelew,12.99,2516.11,Meta Ads
3456,1810,2026-06-09,Delivered,BLIK,0.00,251.18,Meta Ads
3457,2789,2025-12-07,Delivered,BLIK,9.99,2756.25,Google Ads
3458,3993,2025-07-07,Delivered,Za pobraniem,9.99,836.76,Google Ads
3459,3945,2024-11-20,Delivered,PayPo,14.99,1502.78,Meta Ads
3460,4738,2026-03-15,Processing,BLIK,12.99,434.50,Organic
3461,3548,2024-10-07,Delivered,Karta,0.00,76.97,Referral
3462,1914,2024-10-19,Delivered,Przelew,0.00,297.78,Influencer
3463,4027,2025-09-02,Delivered,BLIK,12.99,769.85,Meta Ads
3464,4442,2024-12-25,Shipped,BLIK,9.99,1508.47,Newsletter
3465,4998,2024-09-18,Shipped,Za pobraniem,9.99,345.47,Meta Ads
3466,2609,2025-06-08,Delivered,PayPo,9.99,2790.28,Meta Ads
3467,3555,2024-11-12,Cancelled,BLIK,0.00,398.67,Organic
3468,3233,2024-12-31,Returned,BLIK,0.00,2653.10,Referral
3470,1922,2024-12-17,Delivered,BLIK,12.99,719.01,Influencer
3471,2223,2025-12-01,Delivered,BLIK,14.99,1025.31,Meta Ads
3472,3987,2026-03-24,Delivered,Karta,12.99,1186.71,Meta Ads
3475,616,2024-09-20,Returned,Karta,12.99,740.68,Google Ads
3476,4845,2024-10-13,Delivered,BLIK,14.99,1963.13,Google Ads
3477,3757,2025-02-21,Processing,Przelew,14.99,400.15,Meta Ads
3478,1796,2025-10-30,Returned,BLIK,12.99,3319.68,Meta Ads
3479,3091,2026-01-02,Delivered,BLIK,0.00,594.51,Newsletter
3480,3966,2025-11-13,Shipped,Karta,12.99,381.05,Google Ads
3481,1535,2025-05-12,Delivered,BLIK,0.00,443.32,Meta Ads
3482,1831,2024-11-10,Delivered,BLIK,12.99,2087.95,Meta Ads
3408,2888,2025-04-20,Delivered,Za pobraniem,14.99,1091.21,Organic
3473,535,2025-07-11,Delivered,BLIK,14.99,1585.54,Meta Ads
3394,4939,2025-12-09,Returned,Za pobraniem,12.99,325.24,Google Ads
3416,2663,2025-05-03,Delivered,Przelew,12.99,1073.18,Meta Ads
3474,2687,2025-09-01,Delivered,BLIK,12.99,1201.76,Influencer
3483,3600,2026-02-05,Delivered,BLIK,0.00,2231.35,Meta Ads
3484,256,2025-04-10,Delivered,Przelew,12.99,3337.22,Meta Ads
3485,1882,2026-01-19,Delivered,BLIK,0.00,717.53,Meta Ads
3487,2898,2026-01-29,Delivered,BLIK,0.00,44.27,Google Ads
3488,739,2026-06-08,Returned,Karta,9.99,3373.52,Organic
3489,1195,2026-06-13,Delivered,BLIK,0.00,395.17,Organic
3490,4045,2025-09-03,Processing,BLIK,0.00,2663.95,Google Ads
3491,3310,2025-09-30,Delivered,Za pobraniem,0.00,22.30,Meta Ads
3492,4154,2025-02-13,Delivered,Karta,12.99,2130.10,Google Ads
3493,2118,2026-06-25,Returned,Karta,12.99,17887.29,Organic
3494,4362,2025-07-17,Delivered,Karta,0.00,3217.07,Meta Ads
3496,1368,2025-06-29,Delivered,Karta,0.00,348.07,Organic
3500,3919,2025-04-28,Delivered,BLIK,0.00,1132.45,Google Ads
3501,2859,2024-10-17,Delivered,Za pobraniem,0.00,2805.60,Meta Ads
3502,2582,2026-07-14,Delivered,Karta,14.99,940.89,Meta Ads
3504,2520,2026-04-23,Delivered,BLIK,0.00,26.98,Organic
3505,160,2025-05-19,Delivered,Za pobraniem,14.99,577.43,Newsletter
3507,1745,2025-08-27,Delivered,BLIK,0.00,715.18,Meta Ads
3508,3466,2024-12-24,Delivered,BLIK,9.99,501.91,Google Ads
3509,557,2024-11-05,Delivered,BLIK,9.99,643.16,Newsletter
3511,3898,2024-11-08,Delivered,BLIK,12.99,1154.19,Google Ads
3513,2788,2024-10-27,Delivered,BLIK,14.99,625.89,Google Ads
3514,1773,2025-06-15,Delivered,BLIK,0.00,2104.77,Google Ads
3515,4660,2025-07-30,Delivered,Karta,12.99,1871.92,Influencer
3516,2496,2025-03-28,Delivered,BLIK,14.99,4140.58,Google Ads
3517,1902,2025-10-20,Returned,BLIK,12.99,784.18,Newsletter
3518,2355,2024-11-24,Returned,PayPo,9.99,3042.22,Meta Ads
3519,3,2026-03-16,Delivered,Karta,0.00,3554.82,Organic
3520,423,2025-04-26,Delivered,BLIK,12.99,1393.38,Meta Ads
3521,4431,2025-11-25,Delivered,Karta,14.99,1465.11,Organic
3525,2690,2025-11-14,Delivered,Karta,0.00,498.99,Meta Ads
3526,1039,2025-05-15,Delivered,BLIK,12.99,154.68,Meta Ads
3527,345,2025-09-20,Delivered,Karta,0.00,1591.89,Organic
3528,4037,2026-02-18,Returned,Karta,12.99,103.29,Google Ads
3530,620,2024-11-23,Processing,BLIK,0.00,757.42,Meta Ads
3531,4803,2025-05-07,Delivered,Za pobraniem,9.99,863.92,Organic
3532,3685,2026-02-12,Shipped,BLIK,0.00,540.85,Organic
3534,2327,2025-04-19,Delivered,PayPo,14.99,954.84,Google Ads
3535,3513,2025-06-19,Delivered,PayPo,0.00,680.38,Meta Ads
3536,2351,2025-11-01,Delivered,BLIK,0.00,1117.59,Organic
3537,263,2026-08-01,Delivered,Karta,0.00,11288.14,Meta Ads
3538,305,2025-08-26,Delivered,Za pobraniem,0.00,6006.85,Google Ads
3539,468,2024-12-02,Delivered,BLIK,14.99,145.49,Organic
3540,1278,2024-12-12,Delivered,BLIK,12.99,1013.47,Google Ads
3541,2463,2024-10-27,Delivered,Przelew,14.99,61.06,Organic
3542,451,2025-10-17,Processing,BLIK,14.99,638.86,Referral
3543,4379,2025-10-29,Delivered,BLIK,14.99,180.83,Google Ads
3544,2157,2024-12-10,Delivered,BLIK,9.99,170.47,Organic
3545,1775,2025-12-23,Delivered,BLIK,14.99,11227.55,Newsletter
3546,3660,2026-01-14,Delivered,BLIK,0.00,382.17,Organic
3547,2850,2025-02-15,Returned,BLIK,12.99,586.63,Meta Ads
3548,3647,2025-04-29,Delivered,BLIK,9.99,660.95,Meta Ads
3549,1180,2026-08-04,Delivered,BLIK,12.99,467.01,Newsletter
3550,1585,2025-05-21,Delivered,Za pobraniem,12.99,1610.97,Google Ads
3551,2173,2026-02-06,Delivered,Karta,12.99,3141.62,Meta Ads
3552,2600,2025-07-30,Returned,BLIK,14.99,1122.79,Referral
3553,55,2026-03-31,Delivered,Karta,9.99,274.95,Google Ads
3554,2276,2026-02-17,Delivered,BLIK,0.00,1550.50,Google Ads
3555,4979,2025-12-05,Delivered,PayPo,12.99,2563.61,Meta Ads
3556,130,2026-04-29,Cancelled,Karta,9.99,344.54,Referral
3557,249,2026-06-05,Delivered,BLIK,9.99,2442.51,Newsletter
3558,2233,2025-10-09,Processing,Przelew,0.00,1510.79,Google Ads
3559,3895,2025-01-08,Delivered,BLIK,0.00,896.46,Organic
3560,1840,2025-05-07,Delivered,BLIK,9.99,440.19,Influencer
3561,1357,2026-02-12,Returned,Za pobraniem,0.00,458.46,Google Ads
3562,3104,2025-11-08,Cancelled,Karta,12.99,213.01,Organic
3563,542,2024-12-23,Delivered,Karta,9.99,1213.14,Google Ads
3564,3725,2024-10-30,Delivered,Karta,14.99,674.95,Organic
3565,1907,2025-12-27,Delivered,BLIK,0.00,1868.09,Newsletter
3566,224,2025-02-20,Processing,BLIK,0.00,883.21,Meta Ads
3567,4548,2025-08-11,Delivered,PayPo,9.99,3632.25,Google Ads
3569,3849,2025-10-10,Delivered,Karta,0.00,61.36,Organic
3570,3440,2024-11-26,Delivered,Karta,12.99,373.79,Meta Ads
3573,1142,2025-02-28,Delivered,BLIK,12.99,1269.48,Influencer
3574,3728,2025-10-28,Delivered,BLIK,14.99,1086.91,Google Ads
3499,2049,2025-10-18,Delivered,BLIK,14.99,380.24,Meta Ads
3497,271,2024-11-05,Delivered,Karta,0.00,1538.11,Google Ads
3495,3600,2024-11-05,Shipped,BLIK,14.99,380.26,Organic
3486,4338,2025-09-04,Delivered,Karta,9.99,514.57,Organic
3503,1826,2026-02-06,Returned,Karta,14.99,5267.75,Meta Ads
3529,4182,2026-05-09,Processing,Karta,14.99,158.85,Organic
3572,2516,2024-12-24,Delivered,BLIK,12.99,1598.21,Meta Ads
3506,1042,2026-02-22,Cancelled,Karta,0.00,321.51,Meta Ads
3512,268,2026-08-06,Delivered,BLIK,12.99,108.28,Meta Ads
3523,2531,2026-05-04,Delivered,BLIK,12.99,299.01,Organic
3533,3003,2025-06-12,Delivered,Karta,0.00,1583.32,Meta Ads
3575,3625,2025-09-23,Delivered,BLIK,12.99,1057.25,Meta Ads
3576,1853,2024-12-19,Delivered,BLIK,12.99,674.12,Meta Ads
3577,122,2024-10-05,Delivered,BLIK,0.00,1136.61,Google Ads
3578,276,2024-12-24,Returned,Karta,14.99,789.21,Meta Ads
3579,1846,2026-08-06,Delivered,Karta,9.99,823.39,Newsletter
3580,107,2025-07-19,Delivered,BLIK,14.99,812.84,Meta Ads
3581,4874,2026-05-27,Delivered,Karta,0.00,629.67,Meta Ads
3582,4480,2026-04-30,Delivered,Karta,9.99,313.26,Organic
3583,4156,2025-09-19,Returned,BLIK,9.99,3467.79,Google Ads
3584,2141,2025-12-21,Delivered,Karta,9.99,187.79,Meta Ads
3585,2334,2024-12-24,Delivered,BLIK,14.99,376.59,Influencer
3586,2749,2025-12-21,Delivered,Karta,12.99,1976.37,Meta Ads
3587,709,2025-02-06,Delivered,Karta,9.99,3133.35,Meta Ads
3588,2606,2026-04-24,Delivered,Karta,14.99,267.00,Organic
3589,4651,2024-11-08,Delivered,Karta,14.99,397.16,Meta Ads
3590,4408,2026-02-17,Delivered,Przelew,0.00,419.18,Google Ads
3591,2922,2024-11-19,Delivered,BLIK,12.99,798.71,Meta Ads
3592,341,2026-05-07,Delivered,BLIK,14.99,1058.67,Organic
3593,519,2025-03-28,Delivered,BLIK,0.00,689.01,Referral
3594,3620,2025-11-25,Delivered,Przelew,9.99,836.67,Organic
3595,421,2025-08-06,Delivered,Za pobraniem,14.99,3198.90,Meta Ads
3596,635,2025-05-01,Delivered,BLIK,14.99,459.66,Meta Ads
3597,1561,2025-11-10,Delivered,Karta,9.99,1643.43,Google Ads
3598,2937,2026-07-26,Delivered,BLIK,0.00,2403.14,Meta Ads
3599,4951,2024-10-14,Delivered,BLIK,14.99,192.39,Referral
3600,2668,2026-06-02,Returned,BLIK,0.00,2776.92,Referral
3601,1019,2025-11-26,Returned,PayPo,14.99,160.07,Meta Ads
3602,805,2026-03-26,Shipped,Karta,14.99,1811.62,Google Ads
3603,3662,2025-05-25,Delivered,PayPo,14.99,232.63,Organic
3604,3213,2025-07-07,Delivered,Karta,0.00,1483.11,Meta Ads
3605,1359,2026-05-16,Delivered,BLIK,9.99,665.69,Meta Ads
3606,1705,2025-06-08,Processing,BLIK,0.00,4948.08,Google Ads
3607,3246,2025-09-23,Delivered,Przelew,0.00,2659.55,Google Ads
3608,1320,2024-09-27,Delivered,Za pobraniem,14.99,2376.97,Influencer
3609,1981,2024-11-16,Shipped,PayPo,12.99,838.22,Google Ads
3611,4001,2025-12-06,Delivered,Przelew,14.99,793.47,Organic
3612,1222,2025-10-07,Returned,Karta,12.99,692.68,Meta Ads
3613,4457,2024-11-09,Delivered,BLIK,0.00,3492.46,Meta Ads
3614,2688,2025-07-18,Delivered,PayPo,14.99,604.92,Newsletter
3615,2077,2025-04-22,Delivered,BLIK,9.99,613.57,Meta Ads
3617,4663,2026-05-04,Delivered,Za pobraniem,0.00,521.66,Referral
3618,2824,2026-02-24,Delivered,PayPo,9.99,652.09,Google Ads
