"order_item_id","order_id","product_id","quantity","unit_price_at_order","discount_pct"
16577,8128,1629,2,41.40,10.00
16578,8128,1419,1,634.71,0.00
16579,8129,493,1,1354.75,0.00
16580,8129,1475,1,619.18,15.00
16581,8129,1610,1,271.54,0.00
16582,8129,749,1,71.81,15.00
16583,8130,894,1,93.57,0.00
16584,8131,1653,1,358.47,10.00
16585,8132,707,1,388.75,0.00
16586,8132,1615,1,145.75,0.00
16587,8132,677,2,131.71,20.00
16588,8133,1057,1,122.53,0.00
16589,8133,407,2,537.88,0.00
16590,8133,1178,1,333.75,0.00
16591,8134,1451,1,99.94,0.00
16592,8134,761,1,893.62,0.00
16593,8134,1970,1,99.57,10.00
16594,8135,1945,3,505.69,0.00
16595,8135,1687,1,108.21,0.00
16596,8136,1637,1,165.15,0.00
16597,8137,193,1,46.23,0.00
16598,8137,802,1,57.10,0.00
16599,8137,1697,1,572.18,20.00
16600,8138,768,1,850.09,0.00
16602,8140,1772,1,589.93,0.00
16603,8140,787,3,343.53,0.00
16605,8141,4,1,148.53,0.00
16606,8141,886,1,112.22,50.00
16607,8142,25,2,662.68,0.00
16608,8143,1962,1,280.46,20.00
16609,8143,1820,2,40.03,0.00
16610,8144,1225,2,52.08,30.00
16611,8144,648,1,163.05,0.00
16612,8144,628,1,345.22,50.00
16613,8144,1120,1,128.88,15.00
16614,8145,1468,1,62.79,0.00
16615,8146,765,2,366.40,0.00
16616,8147,876,1,2482.47,20.00
16617,8148,324,1,61.79,0.00
16618,8149,271,1,656.26,50.00
16619,8150,743,1,223.14,10.00
16620,8150,1728,1,179.08,0.00
16621,8151,1681,1,383.93,0.00
16622,8151,1540,1,201.13,20.00
16623,8152,467,1,86.96,0.00
16624,8153,248,1,58.71,15.00
16625,8154,1530,2,35.37,0.00
16626,8154,1199,1,39.77,0.00
16627,8155,1788,3,820.51,0.00
16628,8155,108,1,178.60,20.00
16629,8156,1967,1,381.27,0.00
16630,8156,459,1,1538.37,10.00
16631,8157,993,2,297.75,0.00
16632,8157,1080,1,794.97,10.00
16633,8157,465,4,2016.41,10.00
16634,8158,1616,1,844.97,20.00
16635,8159,266,1,650.76,0.00
16636,8160,1613,1,335.87,0.00
16637,8161,182,1,220.23,20.00
16638,8161,1685,1,57.10,15.00
16639,8161,1122,4,145.55,0.00
16640,8161,1485,2,0.00,0.00
16641,8162,1171,1,599.24,15.00
16642,8162,331,1,118.38,0.00
16643,8163,1648,2,21.85,0.00
16644,8164,1157,1,57.92,0.00
16645,8164,1557,1,218.50,15.00
16646,8165,1453,1,55.99,10.00
16647,8165,85,1,312.70,0.00
16648,8165,993,1,297.75,50.00
16649,8166,352,5,42.97,50.00
16650,8167,103,3,176.38,10.00
16651,8168,1646,1,204.73,0.00
16652,8168,1492,2,366.39,0.00
16653,8169,152,1,560.66,0.00
16654,8169,1894,3,160.94,30.00
16655,8170,1081,1,276.26,20.00
16656,8170,65,2,295.38,0.00
16657,8171,177,1,101.99,0.00
16658,8171,300,1,723.69,0.00
16659,8172,1693,1,291.39,10.00
16660,8172,1371,4,318.11,0.00
16661,8172,422,2,149.58,20.00
16662,8173,2,1,25.11,0.00
16663,8173,500,1,557.49,0.00
16664,8173,321,1,466.92,0.00
16669,8175,1268,1,447.47,20.00
16670,8176,609,1,166.86,10.00
16671,8177,1597,1,240.32,20.00
16672,8177,593,2,531.91,30.00
16673,8178,1816,1,389.79,0.00
16674,8178,1806,1,73.96,0.00
16675,8179,797,1,154.74,20.00
16676,8179,1981,1,7095.62,0.00
16677,8180,1328,1,114.18,15.00
16678,8181,1699,1,341.23,0.00
16680,8181,1547,2,245.40,0.00
16681,8182,1927,4,829.12,0.00
16682,8182,34,1,727.41,0.00
16683,8183,1577,1,304.37,20.00
16684,8184,1656,5,398.90,15.00
16685,8185,58,1,811.97,0.00
16686,8185,1959,3,305.60,0.00
16687,8186,1560,1,109.74,0.00
16688,8186,388,1,57.12,0.00
16689,8187,942,1,182.14,0.00
16690,8188,1085,1,93.46,10.00
16691,8188,1742,1,259.36,0.00
16692,8188,1537,2,281.00,0.00
16693,8189,579,1,441.18,0.00
16695,8190,1980,1,167.44,15.00
16696,8190,254,1,532.43,0.00
16697,8191,1942,1,293.37,0.00
16698,8191,803,1,335.11,0.00
16699,8192,1068,1,329.76,15.00
16700,8192,1262,1,544.37,0.00
16701,8192,1709,5,206.53,30.00
16702,8193,1287,1,35.57,20.00
16703,8193,1868,1,7520.78,20.00
16704,8194,480,4,117.03,10.00
16705,8194,105,5,966.80,0.00
16706,8194,352,1,42.97,0.00
16707,8195,1772,1,589.93,20.00
16708,8195,1355,1,245.26,10.00
16709,8196,1581,5,379.09,0.00
16710,8197,621,2,46.86,15.00
16711,8198,182,1,220.23,0.00
16712,8198,528,1,85.97,15.00
16713,8199,187,1,240.17,0.00
16714,8199,1716,1,2028.50,0.00
16715,8199,1372,3,152.53,10.00
16716,8200,1187,1,211.77,20.00
16717,8200,1965,1,565.22,0.00
16718,8201,1903,1,2014.57,30.00
16719,8201,143,1,387.95,10.00
16720,8202,993,1,297.75,10.00
16721,8203,1960,1,353.79,15.00
16722,8203,60,4,800.31,20.00
16723,8203,1019,1,272.39,0.00
16724,8204,181,1,45.80,0.00
16725,8204,1035,1,183.44,0.00
16726,8204,726,1,618.16,0.00
16727,8205,1359,1,405.05,0.00
16728,8205,49,2,950.07,0.00
16601,8139,-1,1,172.05,0.00
16604,8140,-1,1,270.24,0.00
16679,8181,-1,2,132.71,15.00
16694,8189,-1,1,425.57,0.00
16729,8206,797,4,154.74,0.00
16730,8206,634,1,61.42,0.00
16731,8207,977,1,274.86,20.00
16732,8208,674,1,50.95,20.00
16733,8209,774,2,0.00,0.00
16734,8209,1634,4,326.21,0.00
16735,8210,1714,2,59.91,0.00
16736,8210,1073,2,756.86,15.00
16737,8211,825,3,0.00,0.00
16738,8211,498,1,50.90,20.00
16739,8211,1414,1,604.49,0.00
16740,8211,1875,1,569.62,10.00
16741,8212,1574,1,1121.41,50.00
16742,8212,970,1,322.46,0.00
16743,8212,687,1,288.31,30.00
16744,8213,1106,5,1232.79,50.00
16745,8213,700,3,252.01,20.00
16746,8213,1078,1,76.76,0.00
16747,8213,1399,3,55.81,10.00
16748,8214,1701,2,212.70,0.00
16749,8214,996,3,307.10,15.00
16750,8214,1607,1,563.93,0.00
16751,8215,1910,1,320.99,15.00
16752,8215,482,3,227.72,0.00
16753,8216,964,1,856.60,10.00
16754,8217,1931,1,700.46,0.00
16755,8217,1965,2,565.22,0.00
16756,8217,78,1,260.40,0.00
16757,8218,1770,1,285.03,0.00
16758,8218,594,4,132.71,0.00
16759,8218,1743,2,84.09,0.00
16760,8218,1408,2,248.86,0.00
16761,8219,906,1,93.57,15.00
16762,8219,517,2,371.19,20.00
16763,8220,1000,2,188.68,30.00
16764,8220,511,1,42.23,0.00
16765,8221,1275,1,242.01,0.00
16766,8221,1259,1,2054.03,20.00
16767,8221,74,1,867.20,0.00
16768,8222,671,3,177.85,0.00
16769,8223,74,4,867.20,0.00
16770,8224,1108,1,1161.28,0.00
16771,8224,1619,3,670.49,50.00
16772,8224,1682,1,869.83,20.00
16773,8225,1155,1,97.60,20.00
16774,8225,879,1,357.96,20.00
16775,8225,576,1,251.53,0.00
16776,8226,62,4,75.53,0.00
16777,8226,1127,1,689.74,10.00
16778,8226,1443,1,173.59,0.00
16779,8227,365,1,1246.18,10.00
16780,8227,253,1,1270.00,15.00
16781,8228,872,3,837.09,0.00
16782,8228,249,1,328.03,0.00
16783,8229,1406,1,653.80,0.00
16784,8230,705,2,102.95,0.00
16785,8230,314,1,233.22,20.00
16786,8231,1174,1,35.66,0.00
16787,8231,1437,1,72.70,0.00
16788,8231,177,3,101.99,0.00
16789,8232,1685,2,57.10,0.00
16790,8232,1338,1,133.68,30.00
16791,8232,1889,1,840.71,0.00
16792,8233,456,1,225.87,0.00
16793,8234,259,1,148.65,0.00
16794,8234,997,1,225.92,0.00
16795,8235,185,1,25.63,20.00
16796,8236,506,2,70.55,10.00
16797,8236,1753,4,250.61,30.00
16798,8236,899,2,202.39,10.00
16799,8237,1257,1,214.03,0.00
16800,8238,932,1,26.89,15.00
16801,8238,1183,1,168.32,0.00
16802,8238,1920,1,543.72,10.00
16804,8240,192,1,260.32,0.00
16805,8240,866,2,146.77,10.00
16806,8240,1137,1,1539.38,0.00
16807,8241,888,4,459.85,0.00
16808,8241,1109,1,36.92,0.00
16809,8241,1854,1,151.12,0.00
16810,8241,1697,1,572.18,0.00
16811,8242,123,1,364.94,0.00
16812,8242,1698,2,78.80,15.00
16813,8243,758,1,512.44,10.00
16814,8243,1241,3,73.19,20.00
16815,8243,189,1,52.21,0.00
16816,8244,1977,1,1373.35,15.00
16817,8244,1643,3,778.76,10.00
16818,8244,1534,1,547.44,0.00
16819,8244,1194,1,390.04,10.00
16820,8245,392,1,50.95,0.00
16821,8245,1469,1,118.07,0.00
16822,8245,616,1,365.25,0.00
16823,8246,1009,2,299.33,0.00
16825,8248,1718,1,271.71,0.00
16826,8248,596,1,60.08,0.00
16827,8249,1403,3,359.64,15.00
16828,8250,1909,1,78.02,0.00
16829,8250,1953,1,113.70,0.00
16830,8250,759,1,532.33,0.00
16831,8251,39,1,1071.66,0.00
16832,8251,1026,1,328.62,20.00
16833,8252,1798,1,45.09,15.00
16834,8252,1450,4,611.47,10.00
16835,8252,1217,2,5962.80,0.00
16836,8253,1015,1,432.55,10.00
16837,8253,571,1,318.52,0.00
16838,8253,811,1,161.63,0.00
16839,8253,1145,2,374.95,20.00
16840,8254,1754,1,91.46,15.00
16841,8254,54,1,376.22,30.00
16842,8255,1991,3,145.00,50.00
16843,8256,1763,3,214.10,0.00
16844,8257,366,1,79.03,15.00
16846,8257,354,1,261.09,10.00
16847,8258,1396,4,142.75,0.00
16848,8259,1601,1,210.97,20.00
16849,8259,427,2,99.14,0.00
16850,8259,786,2,276.07,0.00
16851,8260,1143,1,274.83,0.00
16852,8260,570,4,342.12,0.00
16853,8261,1744,1,785.11,50.00
16854,8262,601,1,398.41,0.00
16855,8263,1036,2,151.50,10.00
16856,8263,1668,1,500.27,15.00
16857,8263,674,2,50.95,15.00
16858,8263,296,1,217.69,0.00
16859,8264,1903,2,2014.57,10.00
16860,8265,1753,1,250.61,30.00
16861,8266,431,1,230.22,0.00
16863,8267,327,1,322.08,15.00
16864,8267,612,1,196.27,10.00
16803,8239,-1,1,543.23,10.00
16865,8268,248,5,58.71,0.00
16866,8268,727,2,252.72,0.00
16867,8269,1431,1,860.80,0.00
16868,8269,420,1,97.87,0.00
16869,8270,1649,1,317.81,0.00
16870,8270,1426,1,115.03,15.00
16871,8271,1831,1,2011.00,10.00
16872,8271,1294,2,526.96,0.00
16873,8271,1326,1,0.00,15.00
16874,8272,443,1,180.79,0.00
16875,8272,655,1,387.17,15.00
16876,8273,699,1,2235.68,0.00
16877,8273,1969,1,232.71,0.00
16878,8274,1088,1,259.72,0.00
16879,8275,1994,1,49.65,10.00
16880,8276,1028,3,328.08,15.00
16881,8276,981,2,295.77,0.00
16882,8276,1816,1,389.79,0.00
16883,8276,958,1,251.20,0.00
16884,8277,1472,1,223.46,10.00
16885,8278,1067,1,202.72,15.00
16886,8279,582,1,1408.96,0.00
16887,8280,158,1,2040.61,15.00
16888,8280,1531,1,206.41,0.00
16889,8281,1224,1,46.76,15.00
16890,8282,83,1,1301.79,0.00
16892,8283,270,1,85.68,10.00
16893,8283,286,3,400.31,0.00
16894,8284,1616,1,844.97,30.00
16895,8284,668,2,1203.65,10.00
16896,8284,1164,2,0.00,0.00
16897,8284,1074,1,757.55,0.00
16898,8285,1180,4,69.01,0.00
16899,8286,1129,1,148.88,0.00
16900,8287,360,1,147.35,10.00
16901,8287,1718,1,271.71,50.00
16902,8287,893,1,72.80,0.00
16903,8288,225,1,678.41,10.00
16904,8288,690,1,360.23,0.00
16905,8288,1592,1,169.36,15.00
16906,8289,874,1,1227.18,10.00
16907,8290,376,1,387.55,0.00
16908,8290,460,2,382.99,0.00
16909,8290,1094,5,521.86,0.00
16910,8291,1106,1,1232.79,0.00
16911,8292,935,1,179.33,0.00
16912,8292,45,3,58.34,15.00
16913,8292,238,1,129.65,0.00
16914,8293,244,1,293.61,10.00
16915,8294,1645,2,377.37,50.00
16916,8294,1410,1,84.65,0.00
16917,8295,253,1,1270.00,30.00
16918,8295,1843,2,239.53,10.00
16919,8296,936,2,110.64,10.00
16920,8297,630,1,109.58,20.00
16921,8297,1969,1,232.71,0.00
16922,8298,1984,1,117.21,20.00
16923,8298,206,1,100.52,15.00
16924,8298,176,3,72.24,0.00
16925,8299,1593,1,311.80,0.00
16926,8299,1477,3,615.46,15.00
16927,8300,1084,2,213.29,0.00
16928,8301,239,1,78.93,0.00
16929,8301,277,1,237.74,10.00
16930,8302,1494,1,127.91,0.00
16931,8302,1629,1,41.40,0.00
16932,8303,150,3,134.14,15.00
16933,8303,572,1,885.60,15.00
16934,8303,688,1,674.55,0.00
16935,8304,653,1,91.62,0.00
16936,8304,907,1,294.36,0.00
16937,8304,256,1,92.52,10.00
16938,8305,1610,1,271.54,20.00
16939,8305,851,4,174.64,15.00
16940,8306,1561,3,61.27,0.00
16941,8306,46,1,0.00,0.00
16942,8307,1316,2,187.42,20.00
16943,8307,1001,2,233.73,0.00
16944,8307,1860,1,271.25,0.00
16945,8308,290,1,456.39,15.00
16946,8308,1508,1,264.96,0.00
16947,8309,1812,1,77.91,0.00
16948,8309,1484,1,39.22,0.00
16949,8310,742,1,271.50,15.00
16950,8311,1849,1,46.07,20.00
16951,8311,117,1,890.70,0.00
16952,8312,1027,1,1392.63,0.00
16953,8312,1021,1,112.28,0.00
16954,8312,575,4,103.02,0.00
16955,8313,509,2,2301.51,0.00
16956,8313,283,1,393.38,50.00
16957,8314,1669,2,104.64,0.00
16958,8314,150,1,134.14,0.00
16959,8314,149,1,1759.50,0.00
16960,8315,1265,1,630.12,0.00
16961,8315,804,1,90.44,0.00
16962,8315,1447,1,512.53,0.00
16963,8316,493,1,1354.75,0.00
16964,8317,514,2,45.19,0.00
16965,8317,1651,1,321.06,0.00
16966,8318,1731,1,74.33,15.00
16967,8319,1665,1,186.56,0.00
16968,8319,1883,1,97.11,0.00
16969,8320,1146,1,153.32,0.00
16970,8320,983,1,2078.96,0.00
16971,8321,24,1,296.80,0.00
16972,8321,500,1,557.49,0.00
16973,8321,1177,1,1353.12,0.00
16974,8321,1803,1,782.59,0.00
16975,8322,231,2,157.56,0.00
16976,8323,1218,3,593.49,10.00
16977,8323,1624,1,83.51,0.00
16978,8324,812,1,195.17,10.00
16979,8325,1874,1,298.20,10.00
16980,8325,1787,2,126.70,20.00
16981,8326,594,1,132.71,20.00
16982,8326,423,1,388.14,0.00
16983,8327,753,1,865.03,0.00
16984,8327,394,1,154.30,0.00
16985,8328,940,1,79.79,0.00
16986,8328,1387,1,817.75,10.00
16987,8329,944,3,599.00,10.00
16988,8330,846,1,344.60,0.00
16989,8330,391,1,71.80,0.00
16990,8331,1044,1,737.26,10.00
16991,8332,171,2,224.04,0.00
16992,8333,1270,1,17.38,0.00
16993,8333,764,1,224.05,0.00
16994,8334,408,1,59.84,0.00
16995,8335,1062,1,121.40,10.00
16996,8335,1575,1,239.94,0.00
16997,8335,1807,1,157.83,0.00
16998,8336,280,1,114.50,0.00
16999,8336,624,2,59.64,20.00
17000,8337,206,1,100.52,0.00
17001,8337,763,1,254.23,15.00
17002,8338,1576,2,315.35,0.00
17004,8338,1848,1,187.01,15.00
17005,8339,1228,1,324.73,0.00
17006,8340,1889,1,840.71,0.00
17007,8340,1258,1,319.63,0.00
17008,8340,1689,3,620.44,10.00
17009,8341,278,1,147.87,0.00
17010,8341,1440,2,267.10,15.00
17011,8341,1815,5,358.17,0.00
17012,8342,1959,3,305.60,30.00
17013,8343,1875,2,569.62,0.00
17014,8343,238,1,129.65,10.00
17015,8343,1056,1,815.31,30.00
17016,8343,794,1,184.03,0.00
17017,8344,895,1,336.28,10.00
17018,8345,1021,1,112.28,0.00
17019,8345,883,1,118.51,0.00
17020,8345,151,1,366.93,10.00
17021,8346,851,1,174.64,0.00
17022,8346,667,3,594.10,0.00
17023,8346,388,1,57.12,15.00
17024,8346,1506,1,313.87,0.00
17025,8347,1383,1,188.69,20.00
17026,8347,441,1,49.94,0.00
17027,8348,1197,1,1036.86,0.00
17028,8348,1791,1,377.67,10.00
17029,8348,274,2,157.24,0.00
17030,8348,1677,1,146.88,15.00
17031,8349,1201,1,370.46,10.00
17032,8350,681,2,1861.77,0.00
17033,8351,804,1,90.44,10.00
17034,8351,555,3,169.76,10.00
17035,8352,1997,1,25.13,0.00
17036,8353,138,1,81.31,0.00
17037,8353,808,1,1781.09,0.00
17038,8353,739,1,293.01,0.00
17039,8354,191,1,77.58,0.00
17040,8355,201,1,298.37,10.00
17041,8355,358,4,1598.92,0.00
17042,8356,1349,1,158.71,10.00
17043,8356,1848,1,187.01,0.00
17044,8356,1880,2,332.27,20.00
17045,8356,1882,4,2127.10,10.00
17046,8357,203,1,101.41,0.00
17047,8357,1110,1,1248.58,0.00
17048,8357,862,1,163.21,10.00
17049,8358,1810,2,644.30,10.00
17050,8358,1395,2,133.08,15.00
17051,8359,818,2,1964.47,0.00
17052,8359,367,1,397.48,0.00
17053,8359,1929,2,1034.54,0.00
17054,8360,1374,1,299.80,0.00
17055,8360,25,1,662.68,15.00
17056,8360,910,1,312.24,0.00
17057,8360,1189,1,204.28,15.00
17058,8361,774,1,0.00,0.00
17059,8362,652,3,274.55,0.00
17060,8363,418,2,128.00,20.00
17061,8364,1162,1,2243.13,0.00
17062,8364,977,3,274.86,0.00
17063,8364,595,2,108.04,0.00
17064,8364,318,1,597.82,30.00
17065,8365,1160,1,16.20,0.00
17067,8366,1042,1,137.83,0.00
17068,8366,529,1,247.41,15.00
17069,8366,1035,1,183.44,0.00
17070,8367,701,1,56.31,0.00
17071,8367,982,5,232.43,0.00
17072,8368,789,1,380.81,0.00
17073,8368,155,2,252.89,0.00
17074,8368,546,3,174.16,0.00
17075,8369,1380,2,190.20,0.00
17076,8369,1765,1,210.33,0.00
17077,8369,1585,1,357.78,10.00
17078,8369,1011,1,299.44,0.00
17079,8370,858,1,199.39,10.00
17080,8371,1241,1,73.19,0.00
17081,8371,179,1,239.29,0.00
17082,8371,944,1,599.00,0.00
17083,8372,530,1,736.41,0.00
17084,8372,164,1,325.49,0.00
17085,8372,783,2,1707.21,15.00
17086,8373,1484,1,39.22,15.00
17087,8374,1210,2,336.97,0.00
17088,8375,7,1,1166.37,10.00
17089,8375,1553,2,161.99,0.00
17090,8376,1758,2,616.00,0.00
17091,8376,1225,2,52.08,0.00
17092,8377,898,1,389.31,0.00
17093,8377,474,1,377.26,15.00
17094,8377,316,1,95.88,30.00
17095,8378,1536,1,162.63,10.00
17096,8378,1723,1,405.51,15.00
17097,8379,1146,1,153.32,15.00
17098,8379,1387,2,817.75,0.00
17099,8379,715,1,186.45,0.00
17100,8379,162,1,261.53,0.00
17101,8380,1717,1,328.22,10.00
17102,8380,1736,1,158.79,0.00
17103,8380,847,1,196.16,10.00
17104,8380,1594,1,24.78,0.00
17105,8381,960,3,199.16,0.00
17106,8381,654,4,328.30,0.00
17107,8382,1795,2,49.12,0.00
17108,8382,366,2,79.03,10.00
17109,8382,1425,1,1457.90,20.00
17110,8383,1830,1,113.46,0.00
17111,8383,637,1,98.29,0.00
17112,8384,621,4,46.86,10.00
17113,8385,1799,1,136.07,0.00
17114,8385,1405,1,207.80,10.00
17115,8386,1325,1,166.81,20.00
17116,8387,1166,1,216.42,0.00
17117,8387,1445,1,440.57,0.00
17118,8387,42,3,866.18,0.00
17119,8388,949,1,254.16,10.00
17120,8388,1242,1,1450.39,0.00
17121,8389,903,1,214.42,0.00
17122,8389,1698,1,78.80,0.00
17123,8390,644,1,702.88,0.00
17124,8390,95,1,1054.30,10.00
17125,8391,453,1,232.61,20.00
17126,8392,503,1,102.89,10.00
17127,8393,986,1,75.92,15.00
17128,8394,693,1,215.23,0.00
17129,8394,712,1,1305.04,0.00
17130,8394,1357,1,174.32,0.00
17131,8394,1983,1,114.37,20.00
17132,8395,1043,1,117.74,15.00
17133,8396,1450,2,611.47,0.00
17134,8397,858,2,199.39,0.00
17135,8397,1934,1,117.47,10.00
17136,8398,141,1,119.49,50.00
17137,8398,155,3,252.89,0.00
17138,8399,1185,1,329.06,0.00
17139,8399,836,1,317.64,0.00
17140,8400,1636,1,289.98,0.00
17141,8401,648,2,163.05,10.00
17142,8401,1394,1,214.74,50.00
17143,8401,1587,1,120.08,0.00
17144,8402,1693,1,291.39,0.00
17145,8402,1840,1,2461.21,0.00
17146,8403,1836,1,51.72,0.00
17147,8403,1407,1,510.19,15.00
17148,8403,653,4,91.62,0.00
17149,8404,1027,4,1392.63,0.00
17150,8404,1365,5,145.78,30.00
17151,8404,334,1,136.11,15.00
17152,8405,1098,3,137.51,0.00
17153,8406,1103,2,88.45,20.00
17154,8406,1021,1,112.28,0.00
17155,8407,1226,2,19.13,0.00
17156,8407,1505,4,165.84,20.00
17157,8408,1069,1,102.06,0.00
17158,8408,741,1,2229.74,0.00
17159,8409,1416,2,69.07,0.00
17160,8409,1945,1,505.69,15.00
17161,8410,90,1,697.97,0.00
17162,8410,335,1,332.70,0.00
17163,8411,680,1,394.31,15.00
17164,8411,1340,4,379.34,0.00
17165,8412,1492,3,366.39,0.00
17166,8412,53,1,271.26,10.00
17167,8412,617,1,715.28,0.00
17168,8412,797,1,154.74,0.00
17169,8413,1661,2,78.57,15.00
17170,8414,898,1,389.31,20.00
17171,8414,1295,3,248.78,15.00
17172,8415,1611,1,40.98,20.00
17173,8415,992,3,123.21,15.00
17174,8416,1902,1,15.92,0.00
17175,8416,1499,1,339.40,0.00
17176,8416,165,2,507.37,15.00
17177,8417,82,1,217.89,20.00
17178,8417,868,1,607.61,30.00
17179,8418,1157,1,57.92,0.00
17180,8418,1209,1,302.34,0.00
17181,8419,1316,1,187.42,0.00
17183,8420,52,2,223.35,0.00
17184,8420,451,1,308.69,0.00
17185,8421,1729,1,754.77,0.00
17186,8422,1119,1,132.06,0.00
17187,8422,1733,2,755.99,0.00
17188,8423,1722,1,97.81,0.00
17189,8423,1276,2,1521.23,0.00
17190,8423,1877,3,139.18,15.00
17191,8423,1177,1,1353.12,0.00
17192,8424,944,2,599.00,0.00
17193,8424,1121,1,554.53,0.00
17194,8424,861,2,381.51,15.00
17195,8425,184,3,353.49,20.00
17196,8426,1737,1,426.47,0.00
17197,8427,1858,1,728.67,0.00
17198,8427,1126,2,124.53,0.00
17201,8429,106,1,600.70,0.00
17202,8429,1443,1,173.59,10.00
17203,8429,261,1,242.34,0.00
17204,8430,248,1,58.71,0.00
17205,8430,692,3,116.41,0.00
17206,8431,24,2,296.80,20.00
17207,8431,1711,1,206.87,0.00
17208,8432,66,2,1640.60,0.00
17209,8432,1474,1,21.19,0.00
17210,8432,728,1,657.75,15.00
17211,8432,1120,1,128.88,0.00
17212,8433,1470,1,82.33,0.00
17213,8434,970,1,322.46,20.00
17214,8434,1850,5,416.74,10.00
17215,8434,1141,1,837.07,0.00
17216,8434,233,1,691.39,0.00
17217,8435,233,1,691.39,0.00
17218,8436,357,1,270.14,0.00
17219,8437,1483,2,230.18,0.00
17220,8438,926,1,95.62,10.00
17221,8438,500,1,557.49,20.00
17222,8438,777,1,200.39,10.00
17223,8439,210,3,41.87,0.00
17224,8440,372,1,1023.11,0.00
17225,8440,333,1,357.16,0.00
17226,8441,1854,1,151.12,0.00
17227,8441,678,2,427.35,0.00
17228,8441,1616,3,844.97,0.00
17229,8442,207,1,176.71,10.00
17230,8443,1192,1,165.91,0.00
17231,8443,1605,4,6259.44,10.00
17232,8443,873,1,301.39,0.00
17233,8444,1255,1,207.37,0.00
17234,8444,1654,1,176.28,10.00
17235,8444,1259,1,2054.03,0.00
17236,8444,1074,1,757.55,0.00
17237,8445,731,1,66.34,0.00
17238,8446,1960,1,353.79,0.00
17239,8446,174,1,204.29,15.00
17240,8447,1419,4,634.71,10.00
17242,8448,1112,1,65.60,0.00
17243,8449,639,2,355.65,0.00
17244,8449,1439,1,486.37,0.00
17245,8449,1237,1,598.58,0.00
17246,8450,478,1,263.59,0.00
17247,8450,1809,1,176.60,20.00
17248,8451,1889,3,840.71,15.00
17249,8452,1368,1,237.06,15.00
17250,8452,1675,1,166.70,10.00
17251,8453,899,3,202.39,0.00
17252,8453,1502,5,110.19,30.00
17253,8453,140,1,81.86,0.00
17254,8454,1063,1,373.15,0.00
17255,8455,1279,1,426.76,10.00
17256,8455,1647,2,2459.09,0.00
17258,8456,196,1,35.34,0.00
17259,8457,1838,1,185.28,0.00
17260,8457,1894,2,160.94,30.00
17261,8457,1229,1,23.81,0.00
17262,8458,417,1,489.22,0.00
17263,8459,1451,1,99.94,30.00
17264,8460,73,1,589.14,0.00
17265,8460,1634,1,326.21,0.00
17266,8460,363,1,875.83,0.00
17267,8461,1746,4,207.17,0.00
17268,8461,1779,2,106.30,0.00
17269,8462,595,5,108.04,10.00
17270,8462,1928,2,132.08,30.00
17271,8462,1712,1,619.50,15.00
17272,8463,1764,1,181.69,10.00
17182,8420,-1,1,383.38,10.00
17257,8456,-1,1,146.77,0.00
17273,8463,1249,1,612.66,50.00
17274,8464,826,1,88.18,0.00
17275,8465,1402,1,303.35,0.00
17276,8465,218,4,834.82,0.00
17277,8465,1204,1,102.42,0.00
17278,8466,1559,1,98.58,0.00
17279,8466,72,2,140.08,15.00
17280,8467,912,2,336.90,0.00
17281,8467,811,1,161.63,0.00
17282,8468,758,1,512.44,0.00
17283,8468,944,2,599.00,0.00
17284,8469,1469,1,118.07,0.00
17285,8469,1078,1,76.76,10.00
17286,8470,1085,2,93.46,0.00
17287,8471,639,1,355.65,0.00
17288,8472,355,1,577.21,0.00
17289,8473,1379,3,104.12,0.00
17290,8473,1924,1,288.09,0.00
17291,8473,484,3,177.66,0.00
17292,8474,44,1,121.06,15.00
17293,8474,926,4,95.62,0.00
17294,8474,1455,1,2357.04,10.00
17295,8474,579,1,441.18,0.00
17296,8475,262,4,257.43,20.00
17297,8475,1328,5,114.18,10.00
17298,8475,579,1,441.18,0.00
17299,8476,1176,1,20.65,15.00
17300,8476,675,1,274.14,15.00
17301,8477,1475,3,619.18,0.00
17302,8478,841,1,0.00,0.00
17303,8478,1218,1,593.49,0.00
17304,8479,107,3,221.89,10.00
17305,8479,1335,1,310.85,0.00
17306,8479,1202,1,52.89,10.00
17307,8480,241,1,159.03,0.00
17308,8481,1856,1,365.79,0.00
17309,8482,1459,1,197.64,0.00
17310,8482,475,1,759.04,0.00
17311,8483,1509,2,91.57,0.00
17312,8484,1219,1,1527.65,0.00
17313,8484,342,1,68.18,0.00
17314,8485,72,1,140.08,0.00
17315,8486,1502,1,110.19,0.00
17316,8487,124,1,855.83,0.00
17317,8488,1334,1,68.02,50.00
17318,8488,4,2,148.53,0.00
17319,8489,897,2,39.00,0.00
17320,8490,818,1,1964.47,0.00
17321,8491,493,1,1354.75,0.00
17322,8491,1874,2,298.20,0.00
17323,8492,1486,3,156.74,0.00
17324,8492,1096,1,328.37,10.00
17325,8493,1696,1,758.83,0.00
17326,8493,589,1,179.95,0.00
17327,8493,1593,4,311.80,0.00
17328,8494,665,2,112.96,0.00
17329,8494,1295,5,248.78,15.00
17330,8494,1343,1,46.94,0.00
17331,8495,1513,1,176.56,0.00
17332,8496,967,1,1326.55,15.00
17333,8496,1464,1,189.83,0.00
17334,8496,3,1,550.37,20.00
17335,8497,1388,2,189.62,0.00
17336,8497,1728,1,179.08,0.00
17337,8498,884,1,855.70,0.00
17338,8498,419,1,119.20,0.00
17339,8498,90,1,697.97,0.00
